443769,d005,1986-06-26,9999-01-01
443770,d004,1985-05-25,1998-08-16
443771,d009,1996-10-22,9999-01-01
443772,d007,1991-09-03,9999-01-01
443773,d005,1986-11-30,2000-01-15
443774,d002,1994-01-12,9999-01-01
443775,d007,1994-11-25,9999-01-01
443776,d004,1988-03-29,9999-01-01
443777,d007,1992-01-11,1997-05-16
443777,d009,1997-05-16,9999-01-01
443778,d004,1994-05-01,1996-09-22
443779,d005,1991-02-21,9999-01-01
443780,d008,1988-04-04,9999-01-01
443781,d005,1999-04-27,9999-01-01
443782,d001,1996-12-12,1997-03-02
443783,d005,1987-11-15,9999-01-01
443784,d002,1991-01-10,9999-01-01
443785,d005,1988-11-01,9999-01-01
443786,d004,1995-07-14,9999-01-01
443786,d005,1991-01-23,1995-07-14
443787,d004,1986-04-01,1991-12-04
443788,d005,1996-02-28,9999-01-01
443789,d004,1991-08-10,9999-01-01
443790,d008,1998-01-28,1999-12-20
443791,d007,1991-04-23,9999-01-01
443792,d008,1985-07-22,9999-01-01
443793,d005,1998-01-31,9999-01-01
443794,d007,1985-08-28,1985-09-28
443795,d009,1986-04-24,9999-01-01
443796,d003,1993-10-26,9999-01-01
443797,d005,1996-11-02,2000-10-04
443797,d008,2000-10-04,9999-01-01
443798,d006,1989-08-04,1997-04-26
443799,d007,1990-08-11,9999-01-01
443800,d004,1999-01-04,9999-01-01
443801,d007,1986-05-24,9999-01-01
443802,d005,1994-01-22,9999-01-01
443803,d007,1994-03-20,9999-01-01
443804,d003,1993-12-30,9999-01-01
443805,d005,1987-02-13,9999-01-01
443806,d008,1993-07-26,2001-09-08
443807,d004,1999-12-27,9999-01-01
443808,d004,1995-08-11,9999-01-01
443808,d005,1994-11-28,1995-08-11
443809,d001,1995-06-21,9999-01-01
443810,d004,1993-02-01,9999-01-01
443811,d008,1996-03-11,2001-03-06
443812,d004,1991-12-21,9999-01-01
443813,d001,1994-08-13,1997-08-25
443814,d009,1986-02-22,9999-01-01
443815,d006,1987-10-11,9999-01-01
443816,d001,1989-06-06,9999-01-01
443817,d005,1993-11-09,9999-01-01
443818,d002,1998-12-12,2001-10-19
443818,d003,2001-10-19,9999-01-01
443819,d005,1989-03-16,9999-01-01
443820,d003,1985-06-08,9999-01-01
443821,d007,1988-09-27,9999-01-01
443822,d005,1997-05-06,2001-04-23
443823,d003,1995-04-13,9999-01-01
443824,d001,1999-07-05,9999-01-01
443825,d004,1999-10-19,9999-01-01
443826,d005,1998-03-25,9999-01-01
443826,d006,1992-01-01,1998-03-25
443827,d005,1993-07-31,9999-01-01
443828,d005,1999-08-27,9999-01-01
443829,d005,1985-06-09,9999-01-01
443830,d004,1991-02-15,9999-01-01
443831,d002,1988-07-11,1994-09-08
443832,d005,1998-03-12,9999-01-01
443833,d005,1993-02-04,9999-01-01
443834,d009,1999-02-26,9999-01-01
443835,d004,2000-05-12,9999-01-01
443835,d006,1997-03-11,2000-05-12
443836,d004,1995-04-23,9999-01-01
443837,d002,1998-04-10,2002-06-21
443838,d007,1988-11-27,9999-01-01
443839,d004,1991-02-05,9999-01-01
443840,d007,1996-06-17,9999-01-01
443841,d007,1992-07-16,9999-01-01
443842,d007,1989-02-05,9999-01-01
443843,d005,1991-02-28,9999-01-01
443844,d007,1990-01-28,1991-08-17
443844,d009,1991-08-17,2001-09-11
443845,d004,1999-10-08,2000-01-20
443846,d004,1988-09-19,9999-01-01
443847,d005,1999-12-01,9999-01-01
443848,d009,1999-07-15,9999-01-01
443849,d004,1989-03-28,9999-01-01
443850,d002,1989-04-02,9999-01-01
443851,d007,1990-11-20,9999-01-01
443852,d004,1993-11-05,9999-01-01
443853,d003,1990-03-25,2000-11-08
443854,d005,1985-09-07,1989-05-29
443854,d008,1989-05-29,9999-01-01
443855,d008,1999-08-29,9999-01-01
443856,d007,1994-06-08,9999-01-01
443857,d004,1999-11-24,9999-01-01
443858,d005,1997-03-08,9999-01-01
443859,d009,1999-12-05,9999-01-01
443860,d004,1991-03-13,9999-01-01
443861,d005,1989-12-26,9999-01-01
443862,d002,1998-06-04,1999-05-02
443863,d008,1990-02-21,9999-01-01
443864,d004,1994-03-08,1998-11-06
443864,d006,1998-11-06,9999-01-01
443865,d001,1997-12-17,2001-11-19
443866,d004,1997-11-09,9999-01-01
443867,d007,1997-12-13,9999-01-01
443868,d003,1998-06-10,9999-01-01
443869,d006,1999-10-07,9999-01-01
443870,d005,1994-09-11,9999-01-01
443871,d005,1989-11-12,9999-01-01
443872,d003,1987-12-30,1990-07-15
443873,d001,1994-02-04,2000-06-16
443873,d007,2000-06-16,9999-01-01
443874,d009,1996-11-21,9999-01-01
443875,d005,1992-11-02,9999-01-01
443876,d004,1986-06-09,1996-03-21
443877,d007,1992-09-01,9999-01-01
443878,d001,1988-04-11,9999-01-01
443879,d007,1997-08-11,9999-01-01
443880,d006,1995-05-27,9999-01-01
443881,d007,1986-06-04,9999-01-01
443882,d004,1998-10-16,9999-01-01
443883,d004,1985-09-05,9999-01-01
443884,d004,1989-08-12,1990-05-13
443884,d005,1988-12-10,1989-08-12
443885,d005,1989-12-01,9999-01-01
443886,d004,1997-12-14,9999-01-01
443887,d004,1987-09-17,9999-01-01
443888,d002,1991-01-03,9999-01-01
443889,d005,1999-07-25,9999-01-01
443890,d004,1997-10-23,9999-01-01
443891,d008,1986-02-25,1994-03-11
443892,d005,1985-03-06,9999-01-01
443893,d007,1991-05-25,1995-08-27
443893,d009,1995-08-27,9999-01-01
443894,d007,1998-02-07,9999-01-01
443895,d003,1988-05-21,9999-01-01
443896,d004,1995-06-09,9999-01-01
443897,d007,1985-04-25,9999-01-01
443898,d008,1992-11-05,9999-01-01
443899,d005,1994-08-23,1996-12-30
443900,d007,1988-12-12,9999-01-01
443901,d004,1985-08-09,9999-01-01
443902,d003,1994-03-21,1999-11-03
443903,d007,1996-05-02,9999-01-01
443904,d005,1986-09-07,1992-10-29
443904,d008,1992-10-29,9999-01-01
443905,d005,1991-07-15,9999-01-01
443906,d002,1996-08-02,9999-01-01
443907,d007,1990-12-31,9999-01-01
443908,d004,1985-06-12,9999-01-01
443909,d001,1997-07-30,9999-01-01
443910,d003,1985-05-19,1995-10-29
443911,d004,1994-06-02,9999-01-01
443912,d003,1994-10-20,9999-01-01
443913,d002,1989-08-10,9999-01-01
443914,d001,2001-03-12,9999-01-01
443914,d003,1997-10-16,2001-03-12
443915,d008,1988-10-22,1991-12-08
443916,d007,1990-07-26,9999-01-01
443917,d007,1986-11-26,9999-01-01
443918,d007,1999-07-15,9999-01-01
443919,d005,1998-02-13,9999-01-01
443920,d008,1996-10-08,9999-01-01
443921,d005,1999-07-11,9999-01-01
443922,d004,1989-06-05,1994-10-03
443923,d009,1992-08-26,1997-05-25
443924,d004,1991-02-20,9999-01-01
443924,d005,1986-05-27,1991-02-20
443925,d004,1996-10-27,9999-01-01
443926,d009,1986-02-02,9999-01-01
443927,d008,1985-03-01,9999-01-01
443928,d006,1996-12-07,9999-01-01
443929,d004,1985-06-07,1995-07-26
443930,d006,1999-01-12,9999-01-01
443931,d004,1999-08-10,2000-07-02
443932,d005,1985-03-17,9999-01-01
443933,d007,1999-02-15,9999-01-01
443934,d004,2002-03-06,9999-01-01
443934,d006,1999-02-06,2002-03-06
443935,d005,1986-06-03,1995-10-16
443936,d005,1992-04-24,1999-03-22
443937,d005,1988-03-30,9999-01-01
443938,d005,1986-07-20,9999-01-01
443939,d005,1995-01-17,1997-01-03
443940,d007,1998-01-13,9999-01-01
443941,d005,1993-04-22,9999-01-01
443942,d007,1998-03-11,9999-01-01
443943,d002,1990-01-10,9999-01-01
443944,d005,1990-09-29,9999-01-01
443945,d002,1990-08-11,2001-06-12
443945,d003,2001-06-12,9999-01-01
443946,d002,1988-06-22,1997-05-31
443947,d004,1986-06-25,9999-01-01
443948,d005,1987-11-01,9999-01-01
443949,d007,1992-02-22,9999-01-01
443950,d005,1992-11-28,1993-05-01
443951,d005,1989-05-04,9999-01-01
443952,d002,1998-08-01,1999-10-11
443953,d001,1988-05-18,2001-06-29
443954,d004,1992-08-24,9999-01-01
443954,d005,1991-01-27,1992-08-24
443955,d007,1987-12-20,9999-01-01
443956,d004,1995-08-21,9999-01-01
443957,d004,1994-09-17,9999-01-01
443958,d005,1985-02-14,9999-01-01
443959,d004,1999-02-14,9999-01-01
443960,d007,1988-07-06,1991-01-19
443961,d004,1996-05-01,9999-01-01
443962,d002,1994-01-15,9999-01-01
443963,d004,1991-05-17,2001-10-26
443964,d004,1987-03-31,1988-09-06
443964,d006,1988-09-06,9999-01-01
443965,d006,1991-07-03,9999-01-01
443966,d007,1992-09-29,9999-01-01
443967,d003,1988-02-17,9999-01-01
443968,d004,1996-08-07,9999-01-01
443969,d005,1989-10-21,9999-01-01
443970,d005,1994-10-24,1999-11-11
443971,d006,1994-06-25,9999-01-01
443972,d002,1991-06-22,1997-07-31
443973,d004,1990-02-18,1994-07-13
443973,d006,1994-07-13,9999-01-01
443974,d007,1991-11-08,9999-01-01
443975,d005,1994-12-03,9999-01-01
443976,d005,1991-09-08,1997-12-15
443977,d004,1997-07-06,9999-01-01
443978,d003,1987-05-31,1999-10-24
443979,d004,1994-09-23,9999-01-01
443980,d008,1994-10-30,9999-01-01
443981,d005,1993-10-26,9999-01-01
443982,d004,1993-03-02,1994-09-10
443982,d005,1992-12-14,1993-03-02
443983,d009,1992-08-31,9999-01-01
443984,d004,1988-10-13,9999-01-01
443985,d002,1994-09-05,9999-01-01
443986,d001,1998-07-22,9999-01-01
443987,d005,1996-02-02,9999-01-01
443988,d005,1991-04-06,9999-01-01
443989,d005,1988-08-01,9999-01-01
443990,d005,1991-01-08,1991-11-08
443991,d007,1987-03-10,9999-01-01
443992,d002,1997-02-04,9999-01-01
443992,d003,1997-01-02,1997-02-04
443993,d005,1999-04-07,9999-01-01
443994,d004,1992-06-01,9999-01-01
443995,d004,1990-05-25,2001-07-04
443996,d001,1989-04-28,9999-01-01
443997,d009,1998-12-11,2002-07-16
443998,d003,1997-07-12,9999-01-01
443999,d005,1996-07-07,9999-01-01
444000,d004,2000-06-21,9999-01-01
444000,d005,1996-03-25,2000-06-21
444001,d007,1997-12-10,9999-01-01
444002,d005,1989-03-23,9999-01-01
444003,d005,1998-01-24,2001-03-03
444004,d004,1992-11-06,9999-01-01
444005,d005,1990-06-19,9999-01-01
444006,d005,1991-08-09,9999-01-01
444007,d004,1998-10-13,9999-01-01
444008,d007,1990-07-18,1994-10-12
444009,d004,1992-01-21,9999-01-01
444010,d005,1996-08-16,9999-01-01
444011,d004,1987-01-21,1997-10-08
444011,d006,1997-10-08,9999-01-01
444012,d003,1990-01-24,9999-01-01
444013,d002,1986-06-05,9999-01-01
444014,d004,1991-01-08,1996-03-01
444015,d008,1999-02-05,9999-01-01
444016,d009,1995-02-10,9999-01-01
444017,d005,1992-09-28,9999-01-01
444018,d005,1986-07-02,9999-01-01
444019,d004,1987-07-16,2002-02-21
444020,d007,1989-08-29,9999-01-01
444021,d007,1989-08-04,1991-03-25
444021,d009,1991-03-25,9999-01-01
444022,d004,1997-09-02,9999-01-01
444023,d009,1994-10-29,9999-01-01
444024,d005,1997-02-01,2000-05-13
444025,d004,1992-12-27,9999-01-01
444026,d005,1988-08-13,1998-12-05
444027,d006,1988-07-25,9999-01-01
444028,d004,1996-04-04,9999-01-01
444029,d004,1993-09-15,9999-01-01
444030,d001,1999-09-01,9999-01-01
444030,d007,1995-09-26,1999-09-01
444031,d005,1997-06-01,9999-01-01
444032,d004,1994-09-04,1998-04-28
444033,d007,1993-03-22,9999-01-01
444034,d007,1986-05-15,9999-01-01
444035,d008,1986-10-06,9999-01-01
444036,d004,1986-05-18,2001-11-05
444037,d007,1998-04-04,9999-01-01
444038,d008,1989-09-03,9999-01-01
444039,d006,1987-08-23,9999-01-01
444040,d009,1997-05-31,9999-01-01
444041,d004,1997-12-10,9999-01-01
444041,d009,1995-10-07,1997-12-10
444042,d005,1993-06-07,9999-01-01
444043,d005,1990-10-19,2000-06-23
444044,d006,1994-09-13,1998-03-26
444045,d005,1988-08-26,1989-08-12
444046,d004,1997-10-03,9999-01-01
444047,d004,1999-12-01,9999-01-01
444048,d004,1994-05-25,9999-01-01
444049,d004,1992-03-31,9999-01-01
444050,d007,1989-02-10,1992-04-12
444050,d009,1992-04-12,9999-01-01
444051,d004,1999-02-22,9999-01-01
444052,d009,1989-05-15,9999-01-01
444053,d004,1997-10-19,2001-02-24
444054,d001,1995-10-19,9999-01-01
444055,d005,1995-02-06,9999-01-01
444056,d005,1990-11-28,9999-01-01
444057,d006,1986-10-11,9999-01-01
444058,d007,1993-09-20,9999-01-01
444059,d005,1987-06-10,1997-07-03
444060,d009,1998-07-14,9999-01-01
444061,d007,1993-10-21,1995-07-01
444061,d009,1995-07-01,9999-01-01
444062,d005,1989-04-07,9999-01-01
444063,d005,1994-11-23,9999-01-01
444064,d007,1992-09-23,9999-01-01
444065,d008,1996-07-02,9999-01-01
444066,d003,1999-03-22,9999-01-01
444067,d008,1990-06-05,1990-12-22
444068,d005,1994-05-21,9999-01-01
444069,d005,1987-03-15,9999-01-01
444070,d009,1990-11-27,9999-01-01
444071,d001,1999-07-12,9999-01-01
444071,d007,1994-10-09,1999-07-12
444072,d003,1986-01-30,9999-01-01
444073,d002,1989-11-07,9999-01-01
444074,d004,1999-01-18,9999-01-01
444075,d001,1992-03-30,1996-01-26
444076,d004,1989-06-26,9999-01-01
444077,d001,1989-12-18,9999-01-01
444078,d005,1999-09-02,9999-01-01
444079,d006,1986-01-11,9999-01-01
444080,d001,1994-12-24,1997-05-04
444081,d005,1996-07-13,1999-05-24
444081,d008,1999-05-24,9999-01-01
444082,d004,1989-09-29,9999-01-01
444083,d004,1987-08-20,9999-01-01
444084,d007,1993-12-20,2001-03-09
444085,d009,1987-03-28,9999-01-01
444086,d005,1990-06-21,9999-01-01
444087,d001,1986-06-04,9999-01-01
444088,d007,1986-06-10,9999-01-01
444089,d008,1997-03-04,9999-01-01
444090,d004,1985-11-29,1991-08-08
444090,d006,1991-08-08,9999-01-01
444091,d004,1995-04-05,1999-07-31
444092,d004,1996-02-05,9999-01-01
444093,d003,1996-07-01,9999-01-01
444094,d003,1988-01-22,9999-01-01
444095,d002,1997-06-21,9999-01-01
444096,d005,1997-10-24,9999-01-01
444097,d005,1999-02-18,9999-01-01
444098,d006,1988-07-28,9999-01-01
444099,d007,1988-03-22,9999-01-01
444100,d007,1997-02-14,1997-07-15
444100,d009,1997-07-15,1997-10-10
444101,d006,1992-08-14,9999-01-01
444102,d005,1987-02-21,9999-01-01
444103,d001,1990-05-11,2001-09-06
444104,d004,1994-03-27,9999-01-01
444105,d003,1988-10-30,9999-01-01
444106,d005,1985-12-05,9999-01-01
444107,d002,1995-07-07,9999-01-01
444108,d007,1985-06-20,9999-01-01
444109,d007,1990-12-24,1995-05-17
444109,d009,1995-05-17,9999-01-01
444110,d005,1994-06-10,1997-12-27
444111,d008,1996-01-21,9999-01-01
444112,d006,1987-11-19,9999-01-01
444113,d005,1994-09-10,9999-01-01
444114,d001,1994-02-26,9999-01-01
444115,d005,1986-12-04,1992-11-02
444116,d004,1993-09-26,9999-01-01
444117,d004,1999-09-09,9999-01-01
444118,d009,1992-04-30,9999-01-01
444119,d004,1997-05-04,9999-01-01
444119,d005,1989-02-04,1997-05-04
444120,d005,1994-08-05,9999-01-01
444121,d009,1988-07-11,9999-01-01
444122,d003,1999-09-12,2001-03-30
444123,d007,1997-09-05,9999-01-01
444124,d005,1995-12-20,9999-01-01
444125,d005,1990-07-15,9999-01-01
444126,d006,1987-04-22,9999-01-01
444127,d005,1993-01-30,9999-01-01
444128,d005,1992-01-17,9999-01-01
444129,d005,1986-11-28,9999-01-01
444130,d004,1998-07-09,9999-01-01
444130,d006,1998-03-02,1998-07-09
444131,d003,1992-10-31,1998-12-08
444132,d004,1991-03-31,1995-07-01
444133,d007,1997-02-20,9999-01-01
444134,d005,1995-05-07,9999-01-01
444135,d003,1999-11-22,9999-01-01
444136,d004,1987-06-26,9999-01-01
444137,d007,1997-12-07,9999-01-01
444138,d007,1998-11-14,9999-01-01
444139,d002,1995-03-06,1995-07-31
444139,d007,1995-07-31,2000-12-04
444140,d003,1993-06-22,9999-01-01
444141,d004,1987-07-24,9999-01-01
444142,d004,1999-12-28,9999-01-01
444143,d003,1988-03-07,9999-01-01
444144,d006,1991-10-02,9999-01-01
444145,d004,1987-05-27,1993-03-12
444146,d004,1987-07-26,9999-01-01
444147,d004,2000-02-04,2001-01-28
444147,d005,1999-03-10,2000-02-04
444148,d004,1996-01-13,9999-01-01
444149,d009,1987-03-31,9999-01-01
444150,d002,1997-08-17,1999-01-26
444151,d001,1985-08-03,9999-01-01
444152,d004,1985-02-04,9999-01-01
444153,d007,1997-03-23,9999-01-01
444154,d005,1993-11-18,1994-10-13
444155,d008,1992-04-10,9999-01-01
444156,d004,1998-07-27,9999-01-01
444157,d004,1993-09-26,9999-01-01
444157,d005,1987-02-11,1993-09-26
444158,d004,1993-05-15,9999-01-01
444159,d003,1987-10-18,1993-05-17
444160,d005,1994-01-04,9999-01-01
444161,d007,1997-10-04,1998-10-26
444162,d005,1993-08-19,9999-01-01
444163,d007,1988-05-17,9999-01-01
444164,d005,1992-02-07,9999-01-01
444165,d004,1985-02-17,1992-10-18
444165,d006,1992-10-18,9999-01-01
444166,d004,1994-06-29,9999-01-01
444167,d004,1986-04-29,9999-01-01
444168,d005,1997-01-25,9999-01-01
444169,d007,1989-03-24,1991-07-28
444170,d004,1994-11-14,9999-01-01
444171,d006,1997-08-16,9999-01-01
444172,d005,1997-04-14,9999-01-01
444173,d005,1997-08-02,9999-01-01
444173,d009,1988-09-03,1997-08-02
444174,d007,1992-04-24,9999-01-01
444175,d002,1985-09-24,9999-01-01
444176,d005,1996-07-07,9999-01-01
444177,d008,1986-06-20,1989-02-04
444178,d005,1985-06-03,1997-12-30
444179,d005,1994-08-28,9999-01-01
444180,d005,1999-06-16,9999-01-01
444181,d004,1988-07-31,1992-10-20
444181,d009,1992-10-20,9999-01-01
444182,d004,1986-12-20,9999-01-01
444183,d001,1999-07-25,9999-01-01
444184,d004,1996-02-03,1996-11-30
444185,d001,1989-09-27,9999-01-01
444186,d005,1993-04-16,9999-01-01
444187,d008,1996-10-14,9999-01-01
444188,d005,1987-10-18,9999-01-01
444189,d004,1994-08-16,2002-02-12
444190,d005,1993-07-01,9999-01-01
444191,d007,1988-04-15,1988-06-03
444191,d009,1988-06-03,1990-04-02
444192,d007,1989-05-06,9999-01-01
444193,d004,1988-03-22,9999-01-01
444194,d005,1990-02-19,1993-11-16
444195,d005,1992-02-04,9999-01-01
444196,d004,1994-10-05,2001-08-20
444197,d004,1985-11-07,9999-01-01
444198,d005,1986-03-09,9999-01-01
444199,d008,1990-12-23,9999-01-01
444200,d009,1991-05-18,1996-10-29
444201,d004,1990-12-31,9999-01-01
444201,d005,1986-07-06,1990-12-31
444202,d003,1986-09-16,9999-01-01
444203,d004,1986-03-12,9999-01-01
444204,d004,1990-08-16,9999-01-01
444205,d004,1993-01-05,9999-01-01
444206,d005,1997-01-05,9999-01-01
444207,d003,1986-07-09,1994-12-15
444208,d007,1985-10-30,9999-01-01
444209,d004,1988-03-10,9999-01-01
444210,d004,1999-01-19,9999-01-01
444210,d005,1997-12-16,1999-01-19
444211,d006,1990-03-12,1995-09-01
444212,d002,1986-09-24,9999-01-01
444213,d008,1994-01-07,9999-01-01
444214,d004,1987-10-22,9999-01-01
444215,d005,1998-08-28,2002-07-24
444216,d002,1992-07-05,9999-01-01
444217,d005,1994-05-10,9999-01-01
444218,d004,1999-04-08,9999-01-01
444218,d005,1994-04-02,1999-04-08
444219,d008,1986-02-10,9999-01-01
444220,d004,1999-11-09,9999-01-01
444221,d006,1997-02-17,9999-01-01
444222,d005,1989-04-05,9999-01-01
444223,d007,1988-01-15,9999-01-01
444224,d008,2000-01-04,2000-10-24
444225,d004,1988-08-14,9999-01-01
444226,d006,1988-10-18,9999-01-01
444227,d004,2001-01-07,9999-01-01
444227,d008,1999-10-14,2001-01-07
444228,d004,1998-10-08,1999-06-11
444229,d004,1985-05-16,9999-01-01
444230,d007,1999-01-16,9999-01-01
444231,d004,1993-03-07,9999-01-01
444232,d006,1991-03-02,9999-01-01
444233,d005,1988-12-10,9999-01-01
444234,d007,1995-04-20,9999-01-01
444235,d001,1999-09-14,9999-01-01
444235,d003,1995-01-12,1999-09-14
444236,d005,1987-11-03,9999-01-01
444237,d003,1999-04-29,2000-10-06
444238,d004,1989-08-30,9999-01-01
444239,d004,1995-12-12,9999-01-01
444240,d007,1993-03-27,9999-01-01
444241,d005,1995-05-28,1999-08-07
444242,d004,1998-06-21,9999-01-01
444243,d009,1996-08-01,2000-01-01
444244,d005,1996-05-09,9999-01-01
444245,d001,1999-09-17,9999-01-01
444245,d003,1994-04-22,1999-09-17
444246,d004,1990-09-15,9999-01-01
444247,d004,1996-01-01,9999-01-01
444248,d007,1998-03-08,9999-01-01
444249,d002,1996-09-15,9999-01-01
444250,d001,1993-10-20,2000-07-03
444251,d007,1998-01-22,9999-01-01
444252,d003,1985-11-12,9999-01-01
444253,d004,1996-08-10,9999-01-01
444254,d002,1988-09-21,1995-01-31
444254,d007,1995-01-31,1998-09-17
444255,d001,1987-04-28,1996-08-11
444256,d006,1992-05-13,9999-01-01
444257,d003,1992-01-06,9999-01-01
444258,d007,1991-11-03,9999-01-01
444259,d005,1994-12-31,9999-01-01
444260,d007,1991-09-04,9999-01-01
444261,d002,1992-04-05,9999-01-01
444262,d006,1991-10-31,9999-01-01
444263,d005,1998-09-10,1999-11-07
444264,d007,1993-07-20,9999-01-01
444265,d004,1999-05-18,9999-01-01
444265,d005,1988-06-11,1999-05-18
444266,d005,1990-10-23,9999-01-01
444267,d002,1991-09-26,9999-01-01
444268,d004,1993-05-18,9999-01-01
444269,d003,1990-07-18,9999-01-01
444270,d004,1994-10-30,9999-01-01
444271,d009,1988-10-30,1997-12-29
444272,d005,1997-02-06,9999-01-01
444273,d004,1998-05-01,2000-02-29
444273,d009,2000-02-29,9999-01-01
444274,d007,1985-05-06,9999-01-01
444275,d007,1999-08-14,2001-05-29
444276,d005,1988-01-01,9999-01-01
444277,d005,1988-03-04,1997-10-29
444278,d007,1989-05-10,9999-01-01
444279,d004,1990-07-08,9999-01-01
444280,d006,1991-09-16,9999-01-01
444281,d005,1989-01-13,9999-01-01
444282,d009,1992-09-05,2002-07-02
444283,d004,1992-12-22,9999-01-01
444283,d009,1987-11-07,1992-12-22
444284,d007,1993-02-26,9999-01-01
444285,d004,1998-11-27,9999-01-01
444286,d001,1987-06-03,9999-01-01
444287,d004,1986-11-25,9999-01-01
444288,d008,1998-12-15,9999-01-01
444289,d007,1996-12-01,9999-01-01
444290,d007,1991-07-07,2001-02-09
444291,d005,1991-12-16,9999-01-01
444292,d004,1996-04-22,9999-01-01
444293,d007,1986-12-24,1987-03-13
444294,d001,1985-05-06,2000-04-16
444294,d007,2000-04-16,9999-01-01
444295,d005,1996-11-04,9999-01-01
444296,d003,1989-10-04,9999-01-01
444297,d005,1990-10-30,1992-05-05
444298,d005,1987-06-23,9999-01-01
444299,d008,1988-09-13,9999-01-01
444300,d005,1989-12-29,9999-01-01
444301,d005,1996-08-17,9999-01-01
444302,d005,1998-09-29,1999-04-24
444302,d006,1993-12-02,1998-09-29
444303,d009,1994-12-30,9999-01-01
444304,d007,1999-04-20,9999-01-01
444305,d002,1989-02-20,9999-01-01
444306,d009,1987-11-10,9999-01-01
444307,d001,1989-11-17,1993-02-06
444308,d006,1996-08-25,9999-01-01
444309,d003,1993-08-13,9999-01-01
444310,d007,1994-04-22,9999-01-01
444311,d004,1985-12-03,1993-09-05
444312,d004,1987-11-25,9999-01-01
444312,d006,1986-01-19,1987-11-25
444313,d007,1993-03-11,9999-01-01
444314,d007,1987-01-13,9999-01-01
444315,d007,1986-05-06,9999-01-01
444316,d001,1990-05-20,9999-01-01
444317,d009,1988-07-02,9999-01-01
444318,d008,1998-01-07,1998-06-13
444319,d004,1985-07-01,9999-01-01
444320,d004,1989-01-28,1993-09-03
444321,d007,1993-09-25,2001-12-12
444322,d004,1992-10-01,1998-11-29
444322,d009,1998-11-29,9999-01-01
444323,d006,1992-04-01,9999-01-01
444324,d007,1986-10-13,9999-01-01
444325,d009,1995-01-26,9999-01-01
444326,d008,1988-01-10,9999-01-01
444327,d005,1996-06-12,2001-08-19
444328,d007,1986-08-09,9999-01-01
444329,d005,1995-09-07,9999-01-01
444330,d004,1992-03-24,9999-01-01
444331,d002,1993-04-07,9999-01-01
444332,d001,2000-11-14,9999-01-01
444332,d003,1990-09-10,2000-11-14
444333,d004,1996-03-07,9999-01-01
444334,d004,1986-09-26,9999-01-01
444335,d003,1993-08-18,9999-01-01
444336,d007,1987-08-13,2001-08-21
444337,d005,1995-04-07,9999-01-01
444338,d007,1985-09-14,9999-01-01
444339,d009,1996-04-23,9999-01-01
444340,d007,1990-07-03,9999-01-01
444341,d005,1987-12-12,1989-03-14
444341,d008,1989-03-14,9999-01-01
444342,d003,1990-06-28,1992-09-13
444343,d004,1998-07-11,9999-01-01
444344,d009,1991-12-08,1995-09-20
444345,d003,1997-05-30,9999-01-01
444346,d005,1993-11-27,9999-01-01
444347,d001,1992-01-24,9999-01-01
444348,d004,1996-05-04,9999-01-01
444349,d003,1996-12-16,2001-08-04
444350,d002,1993-10-14,9999-01-01
444351,d004,1996-01-10,1996-08-10
444351,d006,1996-08-10,9999-01-01
444352,d006,1998-01-23,9999-01-01
444353,d004,1999-12-18,9999-01-01
444354,d004,1994-08-01,1999-03-29
444355,d004,1990-04-05,9999-01-01
444356,d006,1988-04-13,9999-01-01
444357,d004,1999-01-23,9999-01-01
444358,d002,1985-05-08,9999-01-01
444359,d004,1990-06-09,9999-01-01
444360,d005,1986-09-25,2000-11-16
444360,d008,2000-11-16,9999-01-01
444361,d004,1995-01-07,9999-01-01
444362,d004,1987-01-10,1987-10-19
444363,d004,1991-07-26,9999-01-01
444364,d004,1989-06-16,9999-01-01
444365,d003,1986-10-20,9999-01-01
444366,d007,1996-10-16,9999-01-01
444367,d008,1991-05-09,9999-01-01
444368,d009,1991-12-11,9999-01-01
444369,d005,1996-07-03,9999-01-01
444370,d001,1998-10-27,9999-01-01
444370,d003,1997-04-12,1998-10-27
444371,d004,1988-07-15,1990-07-18
444372,d004,1987-08-11,1998-12-19
444373,d003,1986-07-31,9999-01-01
444374,d002,1988-06-19,9999-01-01
444375,d009,1993-10-02,1995-09-14
444376,d005,1999-12-05,9999-01-01
444377,d004,1986-10-30,2001-03-27
444378,d008,1990-06-15,9999-01-01
444379,d005,1986-12-04,9999-01-01
444380,d005,1987-07-22,1999-12-08
444380,d008,1999-12-08,9999-01-01
444381,d004,1995-03-08,9999-01-01
444382,d002,1990-10-06,9999-01-01
444383,d004,1990-07-14,9999-01-01
444384,d005,1990-05-06,9999-01-01
444385,d004,1994-02-24,1995-05-31
444386,d005,1990-04-16,9999-01-01
444387,d007,1997-05-09,9999-01-01
444388,d006,1985-08-01,9999-01-01
444389,d004,1989-02-23,9999-01-01
444390,d004,1992-12-19,1993-01-22
444390,d009,1993-01-22,1993-02-06
444391,d006,1999-04-17,9999-01-01
444392,d009,1987-08-12,9999-01-01
444393,d005,1990-08-25,9999-01-01
444394,d006,1989-12-18,1993-03-28
444395,d004,1996-03-01,9999-01-01
444396,d004,1990-09-09,9999-01-01
444397,d009,1999-03-09,9999-01-01
444398,d007,1990-05-26,9999-01-01
444399,d004,1999-01-26,9999-01-01
444400,d005,1994-04-12,9999-01-01
444400,d008,1994-03-16,1994-04-12
444401,d004,1995-10-29,1996-11-16
444402,d001,1991-09-26,1993-10-24
